,Comparison,Correlation,P_value,fdr_bh_p_val,Cancer Type
184,GLYR1_proteomics,-0.3859942664979877,9.431200600261761e-05,0.008180991447519744,Colon
489,SLC5A6_proteomics,-0.40787080925463376,9.697838418485768e-05,0.008310930683215574,Colon
35,AMDHD2_proteomics,0.41031277129370136,0.00010602074338810509,0.0089776850918999,Colon
350,NOP58_proteomics,-0.3829224048845531,0.00010835056796828867,0.009067030470099264,Colon
522,STRN3_proteomics,0.3814676921703357,0.00011565456103425341,0.00918037613898808,Colon
571,UBA2_proteomics,-0.38143384560831495,0.0001158298174390602,0.00918037613898808,Colon
159,FAM114A1_proteomics,0.3812685345509499,0.00011668933960412787,0.00918037613898808,Colon
269,MAGED2_proteomics,-0.38109893935149447,0.00011757728448859775,0.00918037613898808,Colon
146,EHD1_proteomics,0.3810178905562931,0.00011800383977226986,0.00918037613898808,Colon
574,UBE2H_proteomics,0.3807822321794652,0.00011925226755590094,0.00918037613898808,Colon
96,CGGBP1_proteomics,0.3806944665040263,0.00011972034001261923,0.00918037613898808,Colon
564,TRMT1L_proteomics,-0.3883018884350328,0.00012003022366454259,0.00918037613898808,Colon
579,UMPS_proteomics,-0.38025204344831126,0.0001221059362606874,0.009197077476334747,Colon
569,TXNDC12_proteomics,-0.3801185104297905,0.0001228345789753692,0.009197077476334747,Colon
300,MRPL17_proteomics,-0.37881200028957956,0.00013017962026863725,0.009462937263275059,Colon
456,S100A16_proteomics,0.3787097040116302,0.00013077157695063339,0.009462937263275059,Colon
204,H2AFY_proteomics,-0.3785978630317462,0.00013142162133989712,0.009462937263275059,Colon
405,PRPF4B_proteomics,-0.3782822084483217,0.00013327247152653763,0.009462937263275059,Colon
210,HMGB1_proteomics,-0.37818449377621327,0.0001338503045115991,0.009462937263275059,Colon
141,DPM1_proteomics,-0.3780973493028845,0.00013436758942651217,0.009462937263275059,Colon
589,VAPB_proteomics,-0.3776551389545374,0.00013702120947705766,0.00951392760730858,Colon
153,ERCC5_proteomics,-0.39116795858399594,0.00013776670090718174,0.00951392760730858,Colon
97,CHD4_proteomics,-0.3768805723873609,0.00014178661853085083,0.009697386707787903,Colon
480,SIPA1L1_proteomics,0.4112963089789592,0.00015063036008822485,0.010040975686184323,Colon
358,NUDT21_proteomics,-0.37521333625030234,0.00015256968735939558,0.010040975686184323,Colon
214,HNRNPH3_proteomics,-0.37500230436188087,0.00015398745133374223,0.010040975686184323,Colon
261,LAMTOR5_proteomics,0.3749663035833009,0.00015423052831321275,0.010040975686184323,Colon
67,BCL2L1_proteomics,-0.3883190619933488,0.00015559283174849676,0.010040975686184323,Colon
318,MRPS9_proteomics,-0.3747087475266942,0.00015597993807925267,0.010040975686184323,Colon
557,TRAF6_proteomics,0.38815349076555755,0.00015669173360979334,0.010040975686184323,Colon
326,MUC5AC_proteomics,0.38959612374065866,0.00016081873415568014,0.01021342550044065,Colon
125,CXCL8_proteomics,0.6096561897498045,0.00016573634835624656,0.010432589786353821,Colon
424,RAD50_proteomics,-0.3729397864810128,0.00016850086543080095,0.010512371386833629,Colon
160,FAM160B1_proteomics,0.37274167379761525,0.00016995961049991106,0.010512371386833629,Colon
552,TOMM70_proteomics,-0.37249954500118665,0.00017175832614939484,0.010528611175385253,Colon
274,MAPK13_proteomics,-0.37216992395217,0.0001742353254502877,0.010528611175385253,Colon
545,TMEM87B_proteomics,-0.37211348495701535,0.00017466274689940389,0.010528611175385253,Colon
222,HSPA4L_proteomics,0.37174649704381124,0.00017746575674168477,0.010607680064736166,Colon
470,SEPHS1_proteomics,-0.3714782198773616,0.0001795410968259261,0.01064229851435677,Colon
563,TRMT10C_proteomics,-0.3708539396326319,0.00018445762894925345,0.010774282934743414,Colon
345,NHLRC2_proteomics,0.37007451711738576,0.00019077076800087692,0.010774282934743414,Colon
535,THOC3_proteomics,-0.3754702866043268,0.0001922278672890304,0.010774282934743414,Colon
268,LYVE1_proteomics,0.4177091909834008,0.00019246780651102058,0.010774282934743414,Colon
319,MT1F_proteomics,0.39812179771517997,0.00019347395615796628,0.010774282934743414,Colon
491,SLIRP_proteomics,-0.3694740083520237,0.00019577038397198225,0.010774282934743414,Colon
3,ABCB7_proteomics,-0.36945630740149593,0.00019591957722747236,0.010774282934743414,Colon
435,RBM39_proteomics,-0.36933656844205864,0.00019693156644251511,0.010774282934743414,Colon
531,TCERG1_proteomics,-0.3691256182195114,0.0001987262051648992,0.010774282934743414,Colon
458,SARNP_proteomics,-0.36898329343516456,0.00019994554847531704,0.010774282934743414,Colon
290,MMS19_proteomics,0.3689503934647764,0.0002002283958124539,0.010774282934743414,Colon
440,RMND1_proteomics,-0.38419760599840025,0.0002016033018521942,0.010774282934743414,Colon
487,SLC38A10_proteomics,0.38583279657253927,0.00020520741533523165,0.010774282934743414,Colon
583,USP7_proteomics,-0.3683515893363379,0.0002054414984885531,0.010774282934743414,Colon
527,SYTL4_proteomics,0.4105183952273274,0.0002087056586949537,0.010774282934743414,Colon
48,APOO_proteomics,-0.3678730189223076,0.0002096977509310548,0.010774282934743414,Colon
212,HNRNPA3_proteomics,-0.3677608066245617,0.0002107074546496461,0.010774282934743414,Colon
602,WDR5_proteomics,-0.36754633759354804,0.00021264979063212032,0.010774282934743414,Colon
150,EML4_proteomics,-0.36728261512041815,0.0002150608675986411,0.010774282934743414,Colon
144,EEF1B2_proteomics,-0.3672252038226902,0.00021558908586622564,0.010774282934743414,Colon
56,ATE1_proteomics,0.3671499987292779,0.00021628283129349185,0.010774282934743414,Colon
596,VPS4B_proteomics,0.36705943402972685,0.00021712100197680126,0.010774282934743414,Colon
444,RPL22_proteomics,-0.36699693588710647,0.00021770116737345358,0.010774282934743414,Colon
249,KDM2A_proteomics,0.3905333102473505,0.0002197970992398419,0.010774282934743414,Colon
75,C20orf24_proteomics,-0.41400491668063805,0.0002222339036391606,0.010774282934743414,Colon
81,CASK_proteomics,-0.36646089073355204,0.00022273637832467906,0.010774282934743414,Colon
356,NTHL1_proteomics,-0.40630487917772595,0.00022335437569512062,0.010774282934743414,Colon
536,TIMM10_proteomics,-0.37762063626114295,0.00022418021570954946,0.010774282934743414,Colon
163,FBL_proteomics,-0.3660116939417167,0.0002270384121046367,0.010780478755115397,Colon
482,SLC25A13_proteomics,-0.3658825208576216,0.00022828965668004027,0.010780478755115397,Colon
320,MT1G_proteomics,0.3658242751426714,0.00022885593870693445,0.010780478755115397,Colon
116,CRABP1_proteomics,0.43845722311747126,0.00023114031171758364,0.010816454192415607,Colon
344,NFS1_proteomics,-0.36528292106755456,0.0002341815492599732,0.01084585076587593,Colon
457,SAE1_proteomics,-0.3652189792066074,0.000234818082095444,0.01084585076587593,Colon
136,DKC1_proteomics,-0.36419985458393844,0.00024518139511491325,0.011251453312595985,Colon
310,MRPL44_proteomics,-0.36398919652393164,0.0002473755136290885,0.011252414113657154,Colon
169,FLII_proteomics,0.3638571186866184,0.00024876040455424736,0.011252414113657154,Colon
29,ALDH2_proteomics,-0.36367873885564056,0.00025064215037131667,0.011252414113657154,Colon
183,GLS2_proteomics,-0.4457002597869661,0.0002515464980897287,0.011252414113657154,Colon
91,CDC42EP1_proteomics,0.37458998834073365,0.00025409310506060854,0.011252414113657154,Colon
559,TRIM26_proteomics,-0.36329879938424825,0.00025469403518892195,0.011252414113657154,Colon
504,SPAG7_proteomics,0.3948461934940122,0.00026451420824730073,0.011476984525212485,Colon
368,PARP10_proteomics,0.3621735996899168,0.0002670510461086124,0.011476984525212485,Colon
439,RIN3_proteomics,0.4343092285164204,0.00026892933978918567,0.011476984525212485,Colon
1,A1CF_proteomics,-0.3656118882902777,0.0002691068788866278,0.011476984525212485,Colon
276,MAPT_proteomics,0.3750070226362865,0.0002707935054638122,0.011476984525212485,Colon
453,RTFDC1_proteomics,-0.36183993240174367,0.0002708203278172569,0.011476984525212485,Colon
448,RPS18_proteomics,-0.36181782796401235,0.00027107175597296463,0.011476984525212485,Colon
477,SF3B6_proteomics,-0.36157540645051134,0.0002738433561017353,0.011513132847937542,Colon
286,MIF4GD_proteomics,0.3613610044445523,0.00027631636344309645,0.011513132847937542,Colon
211,HMGB3_proteomics,-0.3611892946505669,0.0002783117738221859,0.011513132847937542,Colon
14,ADAM9_proteomics,0.36118173303479867,0.00027839995077256536,0.011513132847937542,Colon
469,SELENOP_proteomics,0.3774614866514004,0.0002885648493964605,0.011864518923451004,Colon
420,RAB27B_proteomics,0.36010717701231987,0.00029119570857810543,0.011903879742046344,Colon
252,KLKB1_proteomics,0.3599071683515678,0.0002936364230970402,0.011935062157081412,Colon
70,BLOC1S6_proteomics,-0.3689039206385795,0.0002962803677510081,0.011974103726209776,Colon
25,AK3_proteomics,-0.3594715065192014,0.0002990182274787122,0.012004673940357756,Colon
147,EIF3H_proteomics,0.3591541579753224,0.00030299555190876584,0.012004673940357756,Colon
63,ATRN_proteomics,0.39352784694072845,0.0003046739344695272,0.012004673940357756,Colon
167,FIS1_proteomics,-0.35897115983603883,0.00030531116779206584,0.012004673940357756,Colon
561,TRIM47_proteomics,0.3589301920634624,0.0003058317932905431,0.012004673940357756,Colon
389,POLR2L_proteomics,-0.3587650058449654,0.0003079393176516369,0.012004673940357756,Colon
66,BCHE_proteomics,0.38202057884396334,0.0003088507424554294,0.012004673940357756,Colon
353,NRAS_proteomics,-0.43919056685832064,0.0003170130557893987,0.012254966662119527,Colon
113,CPN2_proteomics,0.35752670625594846,0.00032416936762383737,0.012463874118423542,Colon
343,NFKB2_proteomics,0.35736540032853825,0.000326340598822164,0.012479896125925012,Colon
543,TMA7_proteomics,-0.35705739920785473,0.0003305236383460013,0.012527037497870049,Colon
581,UQCC2_proteomics,-0.37201078237843743,0.00033109560657944173,0.012527037497870049,Colon
429,RARS2_proteomics,-0.35603460269771603,0.00034477125888808286,0.012975438965454673,Colon
128,DCAF13_proteomics,-0.35569058235690515,0.0003496891193942978,0.013091256348692844,Colon
507,SPTBN2_proteomics,0.3554170600857638,0.0003536451752276326,0.013137841974077942,Colon
302,MRPL20_proteomics,-0.3553495761095297,0.00035462753536102417,0.013137841974077942,Colon
355,NT5E_proteomics,0.3547806064778028,0.00036301038373640076,0.01337871947936279,Colon
181,GFM2_proteomics,-0.3543757988776272,0.00036908515664746324,0.013532488243471166,Colon
260,LAMC2_proteomics,0.35378319421947074,0.00037814691593486934,0.013793635964331927,Colon
441,RNASE4_proteomics,0.35355245791564927,0.0003817302119098803,0.013853301006709074,Colon
484,SLC25A40_proteomics,-0.3531496430460912,0.00038806079384405155,0.013935853818493915,Colon
104,CNNM4_proteomics,0.3529366139914635,0.00039144762069197114,0.013935853818493915,Colon
283,MFSD6_proteomics,0.38016882653591355,0.00039251473583441543,0.013935853818493915,Colon
111,CP_proteomics,0.3528092478439482,0.000393485502877977,0.013935853818493915,Colon
213,HNRNPD_proteomics,-0.35278958282812134,0.000393801014693839,0.013935853818493915,Colon
194,GPX2_proteomics,-0.3524510317911441,0.00039926943816323546,0.014059423334926208,Colon
542,TINAGL1_proteomics,0.3520964345722024,0.000405071827241017,0.014193477375198788,Colon
455,S100A14_proteomics,0.3513731718779979,0.00041714780687184954,0.014476990902470316,Colon
115,CPSF6_proteomics,-0.35136809822274584,0.0004172336756651785,0.014476990902470316,Colon
475,SERPIND1_proteomics,0.3511687223752633,0.00042062088953815583,0.014485387121804897,Colon
468,SEC63_proteomics,-0.35111437398332246,0.0004215485919040649,0.014485387121804897,Colon
314,MRPS18A_proteomics,-0.3505542777639043,0.0004312193113744842,0.014746456547147624,Colon
349,NOP56_proteomics,-0.3502265982725014,0.0004369711628524268,0.014871654934781396,Colon
333,NAA16_proteomics,0.3924451189144752,0.0004543111632960763,0.015282573730189382,Colon
438,RHOT1_proteomics,-0.3492344093484169,0.0004548198435397931,0.015282573730189382,Colon
60,ATP2A3_proteomics,0.34919781662242133,0.00045549073960356374,0.015282573730189382,Colon
426,RALGAPB_proteomics,-0.3488589167635795,0.0004617474959738479,0.015419764971183005,Colon
479,SIN3A_proteomics,0.348741931744784,0.00046392552362889324,0.015420103969964101,Colon
51,ARHGAP6_proteomics,0.4379018546907353,0.0004668207782310578,0.015444168351430297,Colon
514,SSB_proteomics,-0.34811052473389675,0.0004758447691458858,0.0156698326061791,Colon
33,ALKBH5_proteomics,-0.4179367571803897,0.0004798924003710851,0.01573029789787801,Colon
26,AKT1S1_proteomics,-0.3643944080104418,0.0004825472705216147,0.015744764840459842,Colon
135,DIDO1_proteomics,-0.34756095797109965,0.00048644719853297255,0.015799538461940793,Colon
289,MMP1_proteomics,0.3822398256339552,0.0005084408069448612,0.016326853348511465,Colon
61,ATP2B1_proteomics,0.34640930857560404,0.0005093717772641392,0.016326853348511465,Colon
83,CBR3_proteomics,0.3463258902667714,0.0005110701829809649,0.016326853348511465,Colon
74,C14orf2_proteomics,0.34628699089761006,0.0005118639528634974,0.016326853348511465,Colon
521,STOM_proteomics,0.34573521785087435,0.0005232457385113997,0.01661538811621244,Colon
109,CORO1B_proteomics,-0.34536152572474027,0.0005310854543348688,0.016722344020845405,Colon
572,UBA7_proteomics,0.34524194330139757,0.0005336168391131033,0.016722344020845405,Colon
62,ATP2B2_proteomics,0.4272414203809349,0.0005336668202912846,0.016722344020845405,Colon
380,PIGK_proteomics,-0.3451282534514048,0.0005360337406586186,0.016722842093441905,Colon
114,CPNE1_proteomics,-0.3448745229416573,0.0005414639653515828,0.016818485526400914,Colon
73,BTAF1_proteomics,0.3573102149386702,0.0005457596669695826,0.016878210918063657,Colon
496,SNRPC_proteomics,-0.344538429629337,0.0005487345296713517,0.016896747660399676,Colon
64,BAG2_proteomics,0.34437989826767024,0.000552194937373589,0.016930011161803184,Colon
346,NHP2_proteomics,-0.34419270714405337,0.0005563066747795685,0.01698287286569558,Colon
40,ANP32E_proteomics,0.3438961713687185,0.0005628776850254439,0.017110038348658044,Colon
499,SNX12_proteomics,-0.3432637081887001,0.0005771308667985906,0.01738244793716958,Colon
354,NT5C_proteomics,0.34314238096980765,0.0005799026080777688,0.01738244793716958,Colon
295,MRE11_proteomics,-0.34309517523804434,0.0005809843228177017,0.01738244793716958,Colon
312,MRPL50_proteomics,-0.34302115408554934,0.0005826842327510572,0.01738244793716958,Colon
255,KRT7_proteomics,0.40086447711914347,0.0005840580707132757,0.01738244793716958,Colon
236,IMPDH1_proteomics,0.3428283142318821,0.0005871342574959206,0.01740119155653535,Colon
529,TBC1D10C_proteomics,0.5316380300861968,0.0005929410258187397,0.017433445793452556,Colon
582,USP39_proteomics,-0.34257083722130893,0.0005931244034887556,0.017433445793452556,Colon
298,MRPL12_proteomics,-0.3423374865524632,0.0005986015569038549,0.01752202828912395,Colon
263,LARS_proteomics,-0.3421735443833285,0.0006024772324967379,0.017563198994874168,Colon
398,PPP3R1_proteomics,0.3508012683283156,0.0006071578991765937,0.017627404640175964,Colon
597,VWF_proteomics,0.3413618387955595,0.0006220071240001624,0.017932885979747706,Colon
86,CCDC90B_proteomics,-0.3700190309266005,0.0006227221758748325,0.017932885979747706,Colon
165,FECH_proteomics,0.34118203055378515,0.0006264110395481385,0.017945184124295573,Colon
378,PGRMC1_proteomics,-0.34109980137220053,0.0006284345167294881,0.017945184124295573,Colon
304,MRPL33_proteomics,-0.3573643589094554,0.0006307178449422035,0.017945184124295573,Colon
600,WDR33_proteomics,-0.3406328247627505,0.0006400396900693153,0.0181150466016609,Colon
372,PDHA1_proteomics,-0.3405634069882536,0.000641781490737881,0.0181150466016609,Colon
478,SHROOM3_proteomics,0.36206230118694316,0.0006618279843364735,0.01848183254291515,Colon
292,MOCS3_proteomics,-0.33976709030371355,0.0006620750137980805,0.01848183254291515,Colon
301,MRPL19_proteomics,-0.3397479101040003,0.0006625709684301087,0.01848183254291515,Colon
316,MRPS34_proteomics,-0.33963588086311314,0.0006654745771936114,0.018490315107727178,Colon
52,ARHGAP9_proteomics,0.3638518899191774,0.0006684638082137561,0.018501101431223528,Colon
220,HSD17B10_proteomics,-0.3389921369628275,0.0006823861843071927,0.018682972288138543,Colon
553,TOP1_proteomics,-0.3389461273752254,0.0006836098127917807,0.018682972288138543,Colon
18,ADTRP_proteomics,0.4478193846547034,0.000685027320013682,0.018682972288138543,Colon
201,GTPBP10_proteomics,-0.3388736520645522,0.0006855413703365893,0.018682972288138543,Colon
246,IWS1_proteomics,-0.3383118293092866,0.0007006848247643963,0.018986444438859357,Colon
139,DNAJC19_proteomics,-0.33826300042938573,0.0007020153082271911,0.018986444438859357,Colon
591,VDAC1_proteomics,-0.3381042434153648,0.000706357082154895,0.01903150729305973,Colon
550,TOMM40_proteomics,-0.3379250217120251,0.0007112880312103942,0.019092044399998242,Colon
120,CSPG4_proteomics,0.3376749093488488,0.0007182220191689306,0.01917177049326156,Colon
17,ADSS_proteomics,0.33753878793997194,0.0007220216951984064,0.01917177049326156,Colon
445,RPL22L1_proteomics,0.33735636967237814,0.0007271425111917716,0.01917177049326156,Colon
157,FAHD1_proteomics,-0.33724217307627036,0.0007303650936282495,0.01917177049326156,Colon
71,BLVRA_proteomics,0.33714546909496723,0.0007331042438007298,0.01917177049326156,Colon
89,CDC42_proteomics,0.3371256575778332,0.0007336665645944159,0.01917177049326156,Colon
9,ACSF3_proteomics,-0.33708778010896767,0.0007347427584039611,0.01917177049326156,Colon
347,NME1_proteomics,0.3439677774352501,0.0007358207991930839,0.01917177049326156,Colon
72,BRD7_proteomics,-0.3886244723184537,0.0007421267269151526,0.0192655014910492,Colon
400,PPP6R2_proteomics,0.33670973999171117,0.0007455631641677133,0.019284330133545254,Colon
382,PLA2G2A_proteomics,0.336267459456941,0.0007584070191711584,0.019545467852769744,Colon
20,AFM_proteomics,0.33586332613779496,0.0007703195062317333,0.01974675293972753,Colon
13,ACTR1A_proteomics,0.33581452116579447,0.0007717696214317803,0.01974675293972753,Colon
373,PDHB_proteomics,-0.3354583234851791,0.0007824288758608619,0.01994772972759251,Colon
481,SLC25A10_proteomics,-0.3352024720773348,0.0007901680537673531,0.02004291105994546,Colon
465,SCN7A_proteomics,0.36126116794311347,0.0007924652910571004,0.02004291105994546,Colon
226,ICAM3_proteomics,0.33505647251018855,0.0007946156219463825,0.02004291105994546,Colon
299,MRPL15_proteomics,-0.3349523110432724,0.0007978026415527918,0.020052191481855153,Colon
254,KPNA3_proteomics,-0.33473619115595543,0.0008044525104332477,0.02007596321457303,Colon
576,UBR5_proteomics,0.33471854285669,0.000804997766206721,0.02007596321457303,Colon
108,COQ7_proteomics,-0.334532372724067,0.0008107702059377692,0.02007596321457303,Colon
377,PGM1_proteomics,0.33448645998297055,0.0008121995858851912,0.02007596321457303,Colon
606,XRCC5_proteomics,-0.33442788896069037,0.0008140263899381373,0.02007596321457303,Colon
381,PIGU_proteomics,-0.3343748775140565,0.0008156830267132864,0.02007596321457303,Colon
0,A1BG_proteomics,0.33400835484942676,0.0008272215359467606,0.020289747535135544,Colon
338,NCOA5_proteomics,-0.3339047639916365,0.000830509582231495,0.020300394015163654,Colon
203,GYG1_proteomics,0.33371251853403666,0.0008366432194518349,0.02033871405800623,Colon
228,IDH3B_proteomics,-0.33367652963475275,0.0008377960380986679,0.02033871405800623,Colon
375,PFAS_proteomics,0.3334432576546137,0.0008453035739190604,0.02042786467202195,Colon
494,SMCHD1_proteomics,0.3333842561961536,0.0008472121577740018,0.02042786467202195,Colon
327,MUC5B_proteomics,0.33280419251381727,0.0008661865952171997,0.020814815039797097,Colon
164,FBXO6_proteomics,0.35454020126456026,0.0008711315774758826,0.02086316131510422,Colon
485,SLC25A5_proteomics,-0.3324974438294419,0.0008763766243038968,0.020918345398233618,Colon
192,GPSM3_proteomics,0.3322307208533201,0.0008853257819769175,0.02106127855251443,Colon
376,PFN1_proteomics,0.3321150231184814,0.0008892335608987123,0.021081011467996114,Colon
275,MAPRE1_proteomics,-0.3320309596816213,0.000892082729068864,0.021081011467996114,Colon
124,CXADR_proteomics,-0.33182732975143453,0.0008990189202891703,0.021174574768267777,Colon
234,IK_proteomics,-0.3316905549156397,0.0009037054213409741,0.021214708455440098,Colon
126,CYBA_proteomics,0.33154188407382945,0.0009088247940347789,0.021264706447267707,Colon
