Proteomics,P_Value,Medians,Cancer
VAT1,0.002207101138403605,-0.5121178947802558,Gbm
RUVBL1,0.002207101138403605,0.31484055717819204,Gbm
CUEDC2,0.002207101138403605,-0.377696907312579,Gbm
SRBD1,0.002207101138403605,0.3576169481556335,Gbm
CNP,0.002207101138403605,-1.145510822330035,Gbm
MCM5,0.002207101138403605,0.8705330309606905,Gbm
MCM2,0.002210664484018758,0.9395132155795306,Gbm
OBSL1,0.002213455751215154,0.36437835188527,Gbm
XPNPEP1,0.0022298204423099664,-0.2150913992486652,Gbm
HNRNPD,0.0022298204423099664,0.3629638141389101,Gbm
DIP2C,0.0022298204423099664,-0.6286952740207751,Gbm
PDAP1,0.00230337990997615,0.4790197028345821,Gbm
CNPY4,0.002330130711708623,0.6358379290788461,Gbm
USP31,0.002330130711708623,-0.3994139201516925,Gbm
RPAP2,0.0023629334222695585,0.3248049662957646,Gbm
DNAJC12,0.0023629334222695585,-0.848463764400467,Gbm
GPX7,0.0024710642411396306,0.578718737047914,Gbm
GNPDA2,0.0024858362484577,-0.4186890694068765,Gbm
PRPF6,0.0025014286493754228,0.3918699551897835,Gbm
GSTO1,0.0025014286493754228,-0.8432274194743387,Gbm
LIG3,0.0025014286493754228,0.5717001972179869,Gbm
PCM1,0.002541474547225342,0.3543201136800785,Gbm
IPO9,0.0025520940545605245,0.3174287742674409,Gbm
PTBP1,0.0025520940545605245,0.4120935788190102,Gbm
MTMR7,0.0025560132797821946,-0.6013784242667939,Gbm
IFITM3,0.0025560132797821946,-0.3972859733150295,Gbm
NEDD1,0.002557064681193767,0.43312219813209335,Gbm
WDFY4,0.002557064681193767,-0.6357060889969898,Gbm
MCM7,0.002557064681193767,1.0364554796463556,Gbm
DHFR,0.0026014500616544536,1.0215005600599758,Gbm
ZKSCAN1,0.002615378097965432,0.21073014554066388,Gbm
BABAM2,0.002615378097965432,-0.2055385372069534,Gbm
FKBP9,0.0026670496108384483,0.8120792150453716,Gbm
SNRNP27,0.0026858663069645066,0.3843484082868018,Gbm
ARL8A,0.002731800579008452,-0.22027007730036066,Gbm
PDE1A,0.002797618184245281,-1.090115840636605,Gbm
POLR2C,0.0028131160517387145,0.3024325933227105,Gbm
NAA10,0.0028131160517387145,0.2278186386108815,Gbm
ERLIN1,0.0028131160517387145,-0.305040357969053,Gbm
HDAC11,0.0028131160517387145,-0.584223874538065,Gbm
G3BP1,0.002877112843444645,0.2650186345663064,Gbm
DCTN2,0.00291622996396279,-0.37216290221105547,Gbm
AFF4,0.002968534289129729,0.2759503601378106,Gbm
ABR,0.0029724574248252266,-0.5163697282349194,Gbm
SLC35E1,0.0029724574248252266,0.41086000363227293,Gbm
NAA15,0.0029948430749285877,0.2302990775670164,Gbm
LHPP,0.0030301688691471373,-0.6130733183983464,Gbm
WDCP,0.003039077528219789,0.366306767005724,Gbm
NUP37,0.003040539606300654,0.4639295330311722,Gbm
RBM33,0.003062705588685701,0.2739419036214812,Gbm
PTER,0.003062705588685701,-0.8860068359896226,Gbm
GCLC,0.003100337925211525,-0.476277164073063,Gbm
CCDC28A,0.003100337925211525,-0.5729623259168535,Gbm
CDC42EP2,0.003100337925211525,-0.6854118443078975,Gbm
TAF7,0.0031283120576942733,0.3005503886154759,Gbm
NT5C2,0.0031283120576942733,-0.32879440600580223,Gbm
ALDH1A1,0.0031283120576942733,-1.274592549785523,Gbm
DDX17,0.0031283120576942733,0.4092827343356734,Gbm
NCBP1,0.0031283120576942733,0.3867164980743214,Gbm
THOC6,0.0031283120576942733,0.36574697145767454,Gbm
DHX34,0.0031283120576942733,0.39794073903276295,Gbm
NPL,0.0031600388482007523,-1.0864863938518778,Gbm
MAP1A,0.003162117673650206,-0.7357876056649265,Gbm
NT5DC1,0.003185980620143012,-0.580501107611014,Gbm
HGS,0.003185980620143012,-0.2809935632219598,Gbm
TNRC18,0.003185980620143012,0.2754497256940985,Gbm
SF3B5,0.0032659320319319237,0.33848853715215355,Gbm
TPR,0.003326681312197282,0.3313253556014946,Gbm
LRRC14,0.003326681312197282,-0.29425547405763913,Gbm
MAP6D1,0.003326681312197282,-1.0191621999807174,Gbm
MCM3,0.0033492882336503644,0.9265258372271764,Gbm
CRYBB1,0.0033492882336503644,-0.6592148349580058,Gbm
FAM207A,0.0033492882336503644,0.6048297091509586,Gbm
ARHGAP22,0.0033639880325344747,-0.37467216145117105,Gbm
KCNAB2,0.003379898742788517,-0.558784508292067,Gbm
PUS7,0.0034367186483062182,0.439167885477694,Gbm
PRPF8,0.003468063825790465,0.32707312805733496,Gbm
NSUN2,0.003468063825790465,0.3148783620022745,Gbm
CLMN,0.0034878768909936022,-0.3022107349795715,Gbm
SLK,0.0034937995645652115,-0.3057573605529692,Gbm
AKR1C3,0.0034994611807082922,-0.8056327009482855,Gbm
SHOC2,0.0035181120671491533,-0.2647367226213155,Gbm
UBTD1,0.0035181120671491533,-0.5779786066975947,Gbm
ANLN,0.0035181120671491533,-0.99627246994763,Gbm
RFX2,0.0035181120671491533,0.6760220556822114,Gbm
GATAD2A,0.0035745092266420337,0.3481018015563752,Gbm
FHIT,0.0035752472252253108,-0.3762238621308755,Gbm
IRF2BP1,0.003602381524030876,0.4190358835909478,Gbm
NUP98,0.003640784460813315,0.27033844344631913,Gbm
DSC2,0.003640784460813315,-0.7244170717399425,Gbm
CLEC16A,0.0036474220761615523,-0.2131324558150764,Gbm
SF3B6,0.0036522720530984382,0.3494656052963618,Gbm
WBP2,0.00367724806974209,-0.4918854990684404,Gbm
CAPRIN1,0.00367724806974209,0.3721865166688796,Gbm
EVL,0.00367724806974209,-0.44874314784616304,Gbm
SP3,0.00367724806974209,0.3729970130789333,Gbm
ACTR1B,0.00367724806974209,-0.41813265559164303,Gbm
CHAF1A,0.003698768972991735,0.6469874691542796,Gbm
WASHC5,0.0037125514020274657,-0.2189875629560892,Gbm
FKBP14,0.003713698619499497,0.4416667300397615,Gbm
SLC44A1,0.003713698619499497,-0.6141865522817425,Gbm
AKR1D1,0.0037321181863575813,-0.9294093025998421,Gbm
UBA2,0.0037321181863575813,0.4037595917771549,Gbm
MAG,0.003759696979085888,-1.1194552094787442,Gbm
LIN37,0.003768764992980757,0.4932529408491335,Gbm
FAM107B,0.0039324339591733405,-0.450460179497089,Gbm
ARGLU1,0.0039592357612782715,0.4489532989394289,Gbm
CCDC134,0.0039592357612782715,0.3958161930298548,Gbm
CBX5,0.0039592357612782715,0.6016960145875405,Gbm
TREM2,0.0039592357612782715,-0.6116092828768566,Gbm
LIPA,0.0039592357612782715,-0.6530127919879182,Gbm
SIK3,0.003968879381876961,-0.31445930555013185,Gbm
PHAX,0.003999204867568352,0.4463721030256415,Gbm
ALAD,0.003999204867568352,-0.5975132957221945,Gbm
RPS25,0.003999204867568352,0.506882082450324,Gbm
GLDN,0.003999204867568352,-0.6734810242168779,Gbm
SPOCK1,0.003999204867568352,-0.7119548090240548,Gbm
NCKAP1L,0.003999204867568352,-0.9295674855924709,Gbm
NINJ2,0.004081620275762577,-0.4620964879228126,Gbm
CREG1,0.0040827467680698,-0.4660578386613925,Gbm
C1orf35,0.0041521171347831225,0.4916685378345887,Gbm
AKAP6,0.004171057300753704,-0.3637567270439461,Gbm
NCL,0.004171057300753704,0.3727680272599479,Gbm
DOCK10,0.004171057300753704,-0.5007155781412646,Gbm
YBX1,0.004171057300753704,0.5839298062324785,Gbm
UGT8,0.0041730926234127145,-0.5552925314623416,Gbm
RNF13,0.0041915297816208655,-0.44265725010249546,Gbm
EIF2B5,0.004205917092659986,0.1884312026500272,Gbm
EFTUD2,0.004205917092659986,0.30442935594168385,Gbm
TESC,0.0042128815067454615,-0.4920114897267915,Gbm
RBM39,0.0042128815067454615,0.39731641169509546,Gbm
PEX5L,0.0042128815067454615,-0.950726031154368,Gbm
WDR44,0.004226609904904703,-0.2548207778738025,Gbm
THOC2,0.004226609904904703,0.2766275774241525,Gbm
MTSS1,0.004265617590675098,-0.5214792424357145,Gbm
ZFYVE27,0.004267447661758881,-0.444018720684461,Gbm
CCDC6,0.004267447661758881,-0.4764060626080959,Gbm
MMP12,0.004267447661758881,-0.9145496755931528,Gbm
SEPT4,0.0042754799429269505,-0.7157145631027161,Gbm
ENPP4,0.0042754799429269505,-0.7037125340458635,Gbm
DOCK3,0.004280515976181873,-0.4524286167202933,Gbm
ZC3HC1,0.0043201664493669415,0.320748305733361,Gbm
NUP153,0.0043444227695845035,0.3839597229995605,Gbm
UBAP2L,0.0043623613103858025,0.2369067493038743,Gbm
APLP1,0.004414066437315321,-0.393038446709186,Gbm
POMT2,0.004452323232626127,0.4738473836235008,Gbm
RPS15A,0.0044537362971271074,0.3355313584875235,Gbm
NES,0.004474017214322289,1.2449455934018063,Gbm
SON,0.004632023014361979,0.3096582905348192,Gbm
EIF2S3,0.004637189267524207,0.260444370801663,Gbm
MBD3,0.004637189267524207,0.6250089440607435,Gbm
ACTL6A,0.0046559631238729865,0.3692203627384491,Gbm
RFC3,0.00467086972407416,0.4436710716837048,Gbm
SELPLG,0.00467492954796806,-0.6003688887542046,Gbm
COMMD4,0.004684871643185191,-0.257528466695935,Gbm
MBP,0.004700038267438808,-2.4813735068938088,Gbm
ELF2,0.004700038267438808,0.2901458494775131,Gbm
EZH2,0.004716661635278232,0.8761952041203163,Gbm
SNRNP200,0.0047287071127250155,0.3658937635849876,Gbm
RMC1,0.0047575516503456546,-0.2234869258424877,Gbm
BUD31,0.0047575516503456546,0.6085800236419654,Gbm
TTC14,0.004761973046234826,0.22395386495312025,Gbm
SSRP1,0.004761973046234826,0.6323784150016856,Gbm
CPPED1,0.004761973046234826,-0.5439958156692135,Gbm
DPY19L4,0.004761973046234826,0.4090170912747021,Gbm
PEX16,0.004761973046234826,-0.32935669112997645,Gbm
TBC1D12,0.004761973046234826,-0.485216866155521,Gbm
GART,0.004761973046234826,0.4782221488403358,Gbm
POLR1D,0.004761973046234826,0.3876955859236415,Gbm
COQ7,0.004761973046234826,-0.3250217380273935,Gbm
ALG6,0.0047701541456755675,0.345529533681336,Gbm
FARSB,0.0047701541456755675,0.2888932378095768,Gbm
ZDHHC20,0.004816963937732153,-0.2721856794565879,Gbm
TLR7,0.004816963937732153,-0.5958485420065086,Gbm
CDR2L,0.004824488318437574,-0.20079123860011008,Gbm
TRAPPC9,0.004824488318437574,-0.24960982033173096,Gbm
PPP1R21,0.0048252386700729935,-0.1481134984694196,Gbm
UNC45A,0.0048252386700729935,0.5606067034732595,Gbm
RCN1,0.0048252386700729935,0.537546739735475,Gbm
EIF2S1,0.0048252386700729935,0.3860446497773473,Gbm
MED6,0.0048252386700729935,0.3755778397772915,Gbm
NEFM,0.0048252386700729935,-1.3275711447378764,Gbm
ACSL5,0.0048252386700729935,-0.5389231854352476,Gbm
ALG8,0.004874017745413204,0.3953963581366096,Gbm
SRRT,0.004874017745413204,0.3668133112371907,Gbm
EIF5A2,0.004901775989075486,-0.5029121439281374,Gbm
ABCF1,0.004950957469702618,0.2905302837714154,Gbm
CSE1L,0.004985681426464758,0.33338641473712044,Gbm
AKAP8,0.005009555992277747,0.2991444851364289,Gbm
FAM171A1,0.005065076721592106,-0.5124348347216471,Gbm
DPM1,0.005102058830734328,0.3314066376150005,Gbm
EIF4E3,0.005150515536978339,-0.4461802246087598,Gbm
SNRPB2,0.005150515536978339,0.29398017430474704,Gbm
IARS,0.005150515536978339,0.35591499160908924,Gbm
PLEKHA8,0.005156224795685739,0.373492913035221,Gbm
SLCO2B1,0.005231366927157674,-0.6570331744730775,Gbm
TBC1D22A,0.005249283134840419,-0.26413691129000616,Gbm
PIK3IP1,0.005249283134840419,-0.646863773457775,Gbm
CTNND1,0.005249283134840419,0.278258117574141,Gbm
SPC24,0.005259893068498018,0.8906050849964601,Gbm
TIA1,0.005308475283258767,0.4195716088587721,Gbm
PNN,0.005323638727557083,0.3802666380740379,Gbm
JOSD2,0.005323638727557083,-0.393858931098632,Gbm
RPLP2,0.005323638727557083,0.4321751607479325,Gbm
PPP1R3E,0.005323638727557083,-0.38121933901604,Gbm
SMC4,0.005351973922552335,0.6790944855213411,Gbm
LRMP,0.005351973922552335,-0.392786309104696,Gbm
TNPO3,0.005351973922552335,0.27120138743959343,Gbm
MAP7,0.005351973922552335,-0.6789398989164054,Gbm
ERC1,0.005351973922552335,0.18294271445115146,Gbm
MED8,0.005351973922552335,0.3171572335378927,Gbm
CIAO1,0.005351973922552335,-0.2988519293130495,Gbm
NAPEPLD,0.005358892634829248,-0.5941465756026589,Gbm
NCOA7,0.005384613958699381,-0.39540283752943606,Gbm
CAB39,0.005384613958699381,-0.18709221443190746,Gbm
PMS1,0.0054032437211354286,0.33644590178361894,Gbm
PNMA2,0.0054032437211354286,0.7626537524897815,Gbm
DOCK2,0.005406185838230971,-0.8007981043949994,Gbm
BCLAF1,0.005410587072158392,0.42324372804870375,Gbm
PWP2,0.005433924895372929,0.3155941335395533,Gbm
CDK2AP1,0.005433924895372929,0.42820053306753103,Gbm
HSPBP1,0.005433924895372929,0.3318284492682913,Gbm
PEBP1,0.005514750207388113,-0.639794052140067,Gbm
TRAPPC10,0.005574900970843905,-0.2286983659681743,Gbm
SF3B4,0.005587013000945934,0.3387532410412644,Gbm
RPS2,0.005702021152711795,0.395415715094775,Gbm
CHUK,0.005702021152711795,-0.24222427037246705,Gbm
GCN1,0.0057101176278368405,0.2144498436527652,Gbm
ATAD1,0.0057101176278368405,-0.4148124099032907,Gbm
CIAO2B,0.005727094740515728,-0.318053934285062,Gbm
ADAP1,0.005732735974779666,-0.8472239414893671,Gbm
MEST,0.0057656278168107715,0.6718594571240629,Gbm
FAM102A,0.0057656278168107715,-0.4328827069427205,Gbm
SKP1,0.0057656278168107715,-0.3650514882029855,Gbm
ANK3,0.005774142060546261,-0.8955846189519945,Gbm
PRPF40A,0.005774142060546261,0.3634604455111985,Gbm
NUDT21,0.005800479991001753,0.33646287842973205,Gbm
ADNP,0.005816644774212355,0.36055551373880496,Gbm
ADA2,0.005854590461040071,-0.6574292878869921,Gbm
ENPP6,0.005865392156260765,-0.7241652770788405,Gbm
ERMN,0.005865392156260765,-1.150162037717064,Gbm
CDK11B,0.005865392156260765,0.3822677464116973,Gbm
TRIM27,0.005865392156260765,0.3496723530510806,Gbm
C6orf120,0.005865392156260765,-0.45740107999389,Gbm
NSL1,0.005865392156260765,0.46173547431873707,Gbm
SMC2,0.005865392156260765,0.7850345230351241,Gbm
ARL8B,0.005865392156260765,-0.3058762742944201,Gbm
ZNF260,0.005865392156260765,0.6597983219159771,Gbm
CTNNBL1,0.005865392156260765,0.22421892464573367,Gbm
NRIP2,0.005865392156260765,-0.656744064482397,Gbm
CNOT10,0.005865392156260765,0.2309252387096557,Gbm
PPIF,0.005865392156260765,-0.5520038890901106,Gbm
CMTM5,0.005865392156260765,-0.5782773446014045,Gbm
RFT1,0.005865392156260765,0.5689410133242538,Gbm
BIN1,0.005865392156260765,-0.511620144137503,Gbm
JAKMIP3,0.0058665686325191325,-0.4606631849756055,Gbm
HEBP1,0.0058665686325191325,-0.3988222734217945,Gbm
PTPRJ,0.005876230934361586,-0.5832697557660331,Gbm
DDX39A,0.005876230934361586,0.4731640685429175,Gbm
POLR1E,0.005903860192866841,0.32839036672971145,Gbm
SNRPA,0.005915724311423114,0.3732081020003945,Gbm
WDR37,0.005947264871473538,-0.5485353595458236,Gbm
NRDC,0.00595743046243469,0.3072494886644872,Gbm
SUB1,0.00595743046243469,0.5231530106352416,Gbm
XPO1,0.00595743046243469,0.2800925368014751,Gbm
HMGB2,0.00595743046243469,0.6619172983023511,Gbm
BORCS8,0.00595743046243469,-0.3301648114433761,Gbm
PCBP2,0.00595743046243469,0.2922557137418871,Gbm
HPF1,0.0059771739082107676,0.37230378953953935,Gbm
TEAD1,0.006014652241396818,0.42690268954216,Gbm
PRKCG,0.006014652241396818,-0.914755909717543,Gbm
FAM45A,0.006014652241396818,-0.3707043283427523,Gbm
GBF1,0.0060406581625404255,-0.250844584652212,Gbm
GLE1,0.0060820415957817,0.2305181121628455,Gbm
TRIM24,0.006083064273077949,0.5625986322023601,Gbm
SHCBP1,0.006097236692117132,0.601745712369703,Gbm
